Teks,label
PROMO NSP Rp 0/7hr! bls SMS ketik YA utk langganan NSP The Power Of Love-TELKOMSEL temanmu. Info: tsel.me/nspsk. CS: 188,2
PROMO NSP Rp 0/7hr! bls SMS ketik YA utk langganan NSP Ulangi-Aaliyah Massaid. Info: tsel.me/nspsk. CS: 188,2
PROMO PASANG CCTV ONLINEProteksi Keamanan RumahKantorTokoGudang dllBisa Pantau Via Hp Jarak Jauh Garansi 3Thn Info Edo Tlp.081284853495 wa.me/6281284853495,1
PROMO Pasang CCTV untuk melindungi keluarga&aset berharga andabisa ONLINErekam vidiokwalitas HD dan bergaransi minat info:085213753426 bit.ly/psCCTV,1
"PROMO POIN SPESIAL! Tukarkan 20 TselPoin Kamu dengan 20Menit, 100SMS, atau 20MB di *700*20#. Periode Promo 11-31 Juli 2016. Info hub: 188",2
Promo Spesial Agustusan: BONUS kuota 2GB setiap kali isi pulsa PRIO FLEX minimal Rp50rb! Periode promo: 15-31 Agustus'20. Cek S&K di bit.ly/bonus2GBPrio PFX51A,2
Promo Spesial Agustusan: BONUS kuota 2GB setiap kali isi pulsa PRIO FLEX minimal Rp50rb! Periode promo: 15-31 Agustus20. Cek S&K di bit.ly/bonus2GBPrio PFX51A,2
Promo Spesial Agustusan: BONUS kuota 2GB setiap kali isi pulsa PRIO FLEX minimal Rp50rb! Periode promo: 15-31 Agustus20. Cek S&K di bit.ly/bonus2GBPrio PFX52A,2
"Promo Terbaru Toko Artha  jaya BB Dakota 3 jt Iphone5 3,5 jt BB Onyx3 2,8 jt Camera DLL Call Sms Ke : 085335875777",1
PROMO TERBATAS! Beli Paket Combo Sakti dg harga&kuota apapun di *363# atau tsel.me/combo1 & MyTelkomsel App dan DAPATKAN TAMBAHAN Kuota Internet 3GB utk 3hari!,2
PROMO TERBATAS! Dapatkan reward hingga 5GB All Net selama 2 hari khusus untuk kamu yang beli paket bulanan Combo Sakti/OMG! Info lebih lanjut tsel.me/mrepro.SKB,2
PROMO TERBATAS! Paket Internet Rp 5Rb Kuota 2GB 4G berlaku 30hari! Beli dg balas drgb1a ke SMS ini atau ke tsel.me/hotoffer skrg juga sebelum kehabisan. SKB,2
PROMO TERBATAS! Paket Internet UNLIMITED 4G utk 7 hr HANYA Rp 5000! Balas 4G15 ke SMS ini untuk aktivasi atau ke tsel.me/hotoffer,2
Promo weekend Bayar Valet di Mall Ambassador cuma Rp5.000 aja! Download & daftar CARIPARKIR sekarang! Klik tsel.me/info .  S&K Berlaku. tsel.me/tnc,2
Promo weekend Bayar Valet di Senayan city cuma Rp5.000 aja! Download & daftar CARIPARKIR sekarang! Klik tsel.me/info .  S&K Berlaku. tsel.me/tnc,2
Promo yang fantastic ayo gabung di Jayapker tersedia permainan Texaspkr Big Two Ceme Bola tangkas blackjack ceme fighter http://103.10.200.41/,1
PSBB diperpanjang WFH tetap tenang dgn DISKON Booster hingga 39%! Tambahan kuota utk online dari rumah. Promo s/d 30Nov 20. Info: bit.ly/boosternov. S&K PC197C,2
PSBB diperpanjang WFH tetap tenang dgn DISKON Booster hingga 39%! Tambahan kuota utk online dari rumah. Promo s/d 30Nov 20. Info: bit.ly/boosternov. S&K PC197D,2
PSBB diperpanjang WFH tetap tenang dgn DISKON Booster hingga 39%! Tambahan kuota utk online dari rumah. Promo s/d 30Nov20. Info: bit.ly/boosternov. S&K PC198A,2
PSTN,0
PT.BNI (persero) Tbk. Rekening Anda Terpilih dapat Rp.27jt Dari Rejeki Bni Taplus. Kode Cek 02599875 Silahkan Klik  www.bnitaplus46.tk,1
PT.FINEX BERJANGKA hadir memberikan profit 20% dalam 7hari minat join investasi add No whatsap:085255227573www.investasifinex.com,1
PT. GARSINDO Cari agen jual pulsa M-kios All Operator transaksi 24 jam dgn harga ; V5 = 4500 V10=8500 V20= 18000 U/Gabung kirim ke :085318655616,1
"PT.INDOFOOD.tbk menyampaikan bahwa anda telah resmi menangkan uang Rp.49jt dari pop mie No.PIN XY7QD77, Info lengkap Klik www.undianindofood-tbk.jimdo.com",1
"PT. INDOFOOD tbk Menyampaikan bahwa anda terpilih pemenang HADIAH ke(3) dari promo POPMIE dengan PIN:2aiu87e, Utk/ info klik www.promoundian-popmie.jimdo.com",1
PT KONTAKPERKASA FUTURES Hdir memberikan profit 20% dalam 7 hari tanpa hrus bekerja. minat join investasi Add whatsapp 085215560873 web www.investasi-kf.com,1
PT.MTRONIK Berkah isi ulang pulsa m.tronik no. anda m-dptkan hadiah ke-2 dengan pin pemenang(25e477r) u/info klik; www.undianmtronik75.blogspot.com,1
PT M-TRONIK Telah hubungi anda namun tdk tersambung no anda resmi meraih hadiah ke-2 pin 25e477r cek hadiah anda di www.hadiahmtronik-2016.tk,1
"PT. Pertamina persero menerima karyawan(i) Lulusan SMK, D1,D2,D3,S1&S2 kirim lamaran,CV,Ijazah,photo4x6 & notip ke email: pertaminareckrutment@ymail.com",1
PT.TRI CARE PIN Pemenang ( •••••• ) anda m-dptkan HADIAH I unit TOYOTA YARIS U/Info cek pin klik: www.tricare2015.blogspot.com,1
PT.TRI CARE Selamat!!! simcard anda mendapatkan hadiah 1 Unit TOYOTA AVANZA Dengan pin: (F8HJ7TL) untuk info klik: www.hadiah-tri3care2016.blogspot.co.id,1
PT.TRI No.V11-3/16 Slamat No.SimCARD Anda mraih CEK TUNAI Rp.35Jt Program ISI ULANG PULSA Pin:M902CX8J Info Klik: www.Bonus3tri.com,1
"PUAS Internetan, Chatting, Facebook dan nonton Video selama 30 hari hingga 1.5 GB Cuma Rp 30ribu. Beli paket di *100*1#",2
pulang nya jam 8 (kecewa),0
Pulsa habis bukan masalah! Tetap bs akses internetteleponSMS dgn combo Paket Darurat. Aktifkan di *500*5# atau MyTelkomsel App & otomatis bayar saat isi pulsa,2
Pulsa habis ga masalah! Bisa internetnelponSMS dgn Paket Darurat.Hub *500*5# atau di MyTelkomsel. PAKAI DULU BAYAR NANTI otomatis saat kamu isi ulang pulsa.,2
Pulsa habis ga masalah! Bisa internetnelponSMS dgn Paket Darurat.Hub *505# atau di MyTelkomsel. PAKAI DULU BAYAR NANTI otomatis saat kamu isi ulang pulsa.,2
Pulsa kamu habis? Yuk isi pulsa dengan mudah di *141#. Pilih bank dan tingkatkan transaksi sebanyak-banyaknya! Dptkan Motor Honda Beat di akhir periode.SKB,2
Pulsa Telkomsel Rp25Rb untuk Telp&SMS Sesama Telkomsel berlaku 3 hari telah aktif. Ayo isi pulsa lagi hingga 4x selama periode PROMO utk kembali dapat CASHBACK,2
"punten, ada yang punya kontaknya teh lulu 2011? nuhuun~",0
"Pusatnya disitu dy di bandung pasir koja, cmn bangunan lg dibangun, jd td aku di interview di toko nya, toko bangunan ",0
"quota 1,5 GB harga hanya mulai 32,5 ribu, beli paketnya di *100*1# Puas internetan selama 30 hari",2
Raih 1.000 Vo blanja Indomaret Rp25rb & hadiah lainnya dg beli paket ComboSakti min 100Klalu tukar 1 Tsel POIN ketik: POINSAKTI kirim SMS ke 777 bit.ly/VECOA1,2
Raih hadiah jackpot di RG0BET Provider HKB Gaming dengan game : p0ker C3M3 B0la tangkas D0MlN0 SlCB0 juga ada pasaran t0gel di ( http://bit.ly/2Mrhnek ),1
Raih jackpot jutaan rupiah hanya di Brovegas http://103.10.201.22/ ! Tersedia togeI Singapore Sydney Live Dingd0ng Sicbo12D & Domino QQ. Minimal deposit 10rb,1
Raih Jutaan Rupiah Dengan M0dal Rp 1.000- hanya di Bandar BR0T0GEL ( http://bit.ly/2MLcn00 ). Nikmati Juga Permainan P0K3R DlNGD0NG 24D. Gabung Sekarang!!,1
Raih Kemenangan tanpa batas sekarang juga di INDOT0GEL http://103.10.201.23 / situs 0nline Tepercaya dengan Diskon T0gel Terbesar hingga 66%. Daftar Bossku.,1
Raih kesempatan mendapatkan Logam Mulia seberat 2gram. Tukar 100 POIN Telkomsel sebanyak-banyaknya. Ketik KADO100 Kirim ke 777 sd  31 Juli 2019. SKB,2
Raih kesempatan mendptkan Pulsa 50K utk 10 redeem tertinggi. Tukarkan 5 POIN Telkomsel sebanyak-banyaknya. Ketik KADO5 Kirim ke 777 berlaku sd 31 Des2019. SKB,2
"Raih smartphone, diskon merchant & free internet, voice, SMS di Promo 71 Tahun RI dengan tukar 17 Telkomsel POIN mulai 15Ags16 hanya di MyTelkomsel Apps",2
Rasakan Permainan FAIRPLAY di TexaspokerCC Klik ( http://103.10.200.61 ) Tersedia Games : Bola Tangkas Poker Dom1no lengkap dengan Permainan T0G3L & Dingdong,1
Rasakan serunya game D0MlN0qqcemebig twoblackjack hnya dgn min depo 10rb. sgera brgabung di indowinbet.com untuk mndpatkan PROMOnya. WA +6281388318962,1
Rasa mau sidang bulan depaaan mel. Jahaaat pisaaan,0
"RAWIT harganya miring, Internetan makin sering! AYO isi ulang kartu AXIS kamu sekarang, pastikan besok ikut promo Rabu RAWIT. Info838. LD328",2
"RAWIT Kuotanya Bagus, Harganya Khusus. AYO isi ulang kartu AXIS kamu sekarang, pastikan besok ikut promo Rabu RAWIT. Info838. LD299",2
Ready stok Masker Sensi original ORDER 1KARTON Hrga 1KARTON isi 40Box hrga 800RB melayani pengiriman luar kota INFO chat ig;@masker_original.shop WA;082398997977,1
Ready ya kak SAMSUNG0PP0VIV0IPH0NEXIA0MILAPT0PCAMERADll.. Promo serba Rp.55O.OOO Minat Chat WA.RARA 085349742247,1
Register CARIPARKIR sekarang FREE data 500MB. Dapatkan Disc Valet Parking upto 90% di tempat hangout favoritmu. Klik tsel.me/info S&K Berlaku tsel.me/ketentuan,2
Register SKRG yuk!! Dapatkan Kuota 500MB (setelah register 3x24jam) Kuota Terbatas hanya di tsel.me/specialpromo S&K berlaku tsel.me/TnC-CP,2
"Registrasi gagal. Harap masukan tanggal yang benar (01 - 31), dengan format DDMMYYYY",0
Rek BNI a/n AI LENI 0827-3195-41 {kode bank 009} tks,1
"RESMI dari indosat NO anda 0815XXXXXXX terpilih sebagai pemenang poin plus-plus PIN Pemenang Anda (b89c7h9) u/info klik www.semarak-poinplusplus-2013.webs.com"" (sms ini dikirim dari no 085798428715)",1
RESMI TRI CARE Pin pemenang Anda_8JF2177 Medptkan 1/Unit TOYOTA YARIS U/Info Lanjut klik: www.gebyar3care.jimdo.com CS:021-80001234/089643122237,1
RGOP0KER memberikan Bonus Referr4l hingga 12% di permainan C3M3P0K3RD0mino-QQBig-TwoBlack-Jack & Joker-Dealer. Gabung sekarang juga http://103.10.200.52 /,1
"Ribet bolak balik cek pulsa&cek sisa kuota internetmu? Download aja aplikasi myCare, hanya 1x klik semua jadi mudah. akses di https://mycare.indosatooredoo.com",2
Riset: masyarakat Indonesia paling optimis di ASEAN untuk dapat taklukan COVID-19. Fakta bahwa 3T (Tracing Testing Treatment) terus membaik. covid19.go.id,2
"route nya matiin aja, jadi nanti kalau mau akses ke project masing-masing ditembak aja.",0
"“ROXI CELL” Hanya dengan Rp.100rb Anda bisa jadi agen pulsa elektrik ke semua Operator GSM/CDMA,v5=4300,v10=8300,Utk daftar ketik MTRONIK kirim ke 087870870707",1
Rp29rb/bln utk 3 bln (hrg normal Rp59rb utk bln ke-4 dst) bisa NELPON & SMS SEPUASNYA ke IM3 plus kuota 1+1GB(4G)+10GB (4G).Mau? Ketik YA ke 919 sd 21 Juni 2016,2
Rp30rb/bln utk 3 bln (hrg normal Rp59rb utk bln ke-4 dst) bisa NELPON & SMS SEPUASNYA ke IM3 plus kuota 3GB+10GB (4G).  Mau? Ketik YA ke 919 sd 05-Aug-16,2
Ruangan sempit ramai dan tertutup tingkatkan risiko penularan COVID-19. Jika harus keluar rumah #PakaiMasker #JagaJarak #CuciTanganPakaiSabun. covid19.go.id,2
"Rumah aku Gais, lewat pager garasi, karna pager orangnya ditutupi rumput liar hehehehe",0
Rumah Sakit hanya untuk orang sakit parah.Bila gejala ringan dirawat di rumah saja. Isolasi diri agar lekas sembuh dan tidak menulari orang lain. Covid19.go.id,2
"RUMAH&TANAH yg mau di jual,sy IBU AYU sdh SURVEI dan berminat u/membeli Mslh hrg Mhn hub suami saya 085282157222 Dr.HJ.SOPIAN",1
Saat2 terbaik mencari pasangan tuh pas kuliah bukan sih?  Apa enak ditempat kerja? ,0
Saat ini Anda mengakses internet dengan tarif non paket (info tsel.me/data). Untuk tarif lebih hemat beli paket Internet di *363# atau tsel.me/n1s,2
Saat ini Anda mengakses internet dengan tarif non paket. Untuk tarif lebih hemat beli paket Internet melalui *363# atau http://tsel.me/n1s,2
Saat ini Anda mengakses internet dengan tarif non paket. Untuk tarif lebih hemat beli paket Internet melalui *363# atau http://tsel.me/n2s,2
Saatnya pindah ke jaringan 4G TERCEPAT. Tukar kartu Anda di Gerai IndosatOoredoo Jl.Jend Soedirman-Purwokerto &dptkn bns Rp25rb (utk Nelp/SMS ke IndosatOoredoo),2
Saksikan Atalanta VS PSG di MAXstream hari Kamis 13 Aug pkl 02:00 WIB dg paket MAXstream Vidio Rp25rb 10GB masa aktif 30 hari. Klik tsel.me/vidioucl. CS: 188,2
Saksikan Film Perdana Malik & Elsa hanya di Disney+ Hotstar Buruan aktifkan di tsel.me/disneyhotstar atau ke *363*999#! SKB,2
Saksikan kelucuan Warkop DKI Reborn hanya di Disney+ Hotstar Buruan aktifkan di tsel.me/disneyhotstar atau ke *363*999#! SKB,2
Saksikan perjalanan Mando & Baby Yoda di The Mandalorian Season 2! aktifkan layanan Disney+ Hotstar kamu di tsel.me/disneyhotstar atau ke *363*999#! SKB,2
Salah satu paket internet Anda tinggal 200MB. Pastikan Anda memiliki paket internet lainnya atau segera beli paket untuk kenyamanan Anda di tsel.me/tsel1,2
Salam jepret karet gelang. Hihip,0
"Sama ingetin ya, ini kan web nya mau di publish, kita kan ikut develop tuh, nah di web nya ada nama kita atau jurusan ga?",0
"Sama ini, misal ini web di pake dan dapet komisi tuh, nah kita kecipratan ga? Nanya aja, hehe. Da gapapa meren nanya gitu. Engga kecipratan juga hapapa, tapi seengganya di web nya ada.",0
"sama sama pak,ooh itu report sendiri ko pak yang bumiputera, saya ngedit yang nomer 16 nya pak, jadi saya post lagi ??",0
.sambl nunggu itu.. Gimana kalo ngerjain form formnya aja dulu,0
Sambung kembali momen berharga yg sempat terlewatkan.Nikmati paket internet 1GB hanya Rp10.Aktifkan di *888*20#. Periode 10-12 Agst 2019 SKB.Info hub:188,2
Sambut akhir tahun dgn DISKON hingga 40% Booster! Tambah kuota utk internetan & streaming sepuasnya. Promo s/d 31Des 20. Info: https://bit.ly/3ihRtET. S&K. PC202A,2
SAMBUT AWAL TAHUN dg Internetan&Telp sepuasnya. Beli COMBO SAKTI dg berbagai paket yg sesuai kebutuhanmu. Cek di *363# MyTelkomsel Outlet atau tsel.me/combo1,2
Sambut tahun baru dgn gaya baru! Khusus utk Anda dapatkan diskon Rp100rb dari ZALORA. Temukan promonya di myXL Postpaid skrg jg. S&K. PC110A,2
Sang Kiai Cek Toko Sebelah 3 Dara 2 dan film lainnya tersedia di HOOQ. Ada ekstra kuota video untuk nonton terus. Silakan Login menggunakan Nomor handphone Anda. Layanan HOOQ Anda berlaku hingga 15-10-2019.  Info: supporthooq.tv / 188,2
Sang Kiai Cek Toko Sebelah 3 Dara 2 dan film lainnya tersedia di HOOQ. Silakan Login menggunakan Nomor handphone Anda. Layanan HOOQ Anda berlaku hingga 02-12-2019. Info: supporthooq.tv / 188. Ayo buka HOOQ kamu melalui https://on.hooq.tv/openhooq,2
Sang Kiai Cek Toko Sebelah 3 Dara 2 dan film lainnya tersedia di HOOQ. Silakan Login menggunakan Nomor handphone Anda. Layanan HOOQ Anda berlaku hingga 14-11-2019. Info: supporthooq.tv / 188. Segera buka HOOQ kamu melalui https://on.hooq.tv/abouthooq,2
"Saya ARUM K PRASODJO operator TRI JKT PST bekerja sama dengan PT.POS PERSERO membuat surat pemberitahuan untuk anda tapi alamat registrasi kartu TRI anda tidak di temukan jadi kami kirim lewat sms info ini.SELAMAT!,Nomor anda menang undian TRI yang di siarkan di MNCtv tgl 11-agustus 2015 sebagai pemenang ke2 dengan pin undian;333342M.Lengkapi prosedur hadiah anda sebelum jatuh tempo klik;http//www.gebyar-trichampions.jimdo.com.",1
Saya baru menang ini bro main di bit.ly/QQpedia kamu wajib coba sekarang...,1
"saya beri opsi untuk nabung nilai, jadi kontraknya semester depan dan nilai dimasukkan ke semester tsb.",0
"Saya blm dpt ttd nama1. Paling kalian duluan aja, saya nyusul sendiri nanti.",0
Saya brsik masih cuti bati ke kantor har rabu,0
"Saya buat banyak seri untuk PG, oleh karena itu jangan terlalu berharap bisa lihat punya teman (mungkin ini penyebab nilai PG jeblok kemarin?), waktunya akan terbatas dan ruangannya kita pake yg besar.",0
"Saya ijin undur diri, kalau ada kepentingan mangga di japri saja. Terima kasih (middle eastern woman)",0
"saya keluar kota sd jumat, senin tgl 12 pagi aja (jam 9), gabung sama gameprog.",0
Saya meminta maaf atas apa-apa yang telah saya perbuat. maaf dari lisan ini yang belum terjaga. maaf atas perilaku yang kurang baik. maaf atas segala kesalahan baik yang tersadari atau yang tidak saya sadari.,0
"Saya menyimpulkan, kita debat diantara karena kita yg cupu ilmu nya, atau kemungkinan pertanggungjawaban pasca penelitian yg moal kepegang. Atau rasa sayang ortu di kampus yg pengen kita lulus cepat",0
"Sayang belikn aq pulsa di nmr ini, 085215126428, nanti aq yg telp km, ini aq pake hp tmn, skrg yacc!",1
Sayang sekali kamu kalah cepat. Tapi jangan khawatir! Ayo coba lagi di sesi berikutnya! * Pastikan kamu membaca pesan dari LINE Indonesia untuk mendapatkan info mengenai waktu dan hadiah pada event sesi berikutnya,1
"Saya sedang nunggu beliau pak,beliau sdg ngobrol dgn client ",0
"saya td pagi juga dapat sms. PT.TRI.3SimCard anda Resmi M-dptkan Hadiah HONDA JAZZ Rs. Kode Pin:477BFG7S, Info Hub:089606490199 KLIK:www.pusat-tri.blogspot.com",1
Sbg pelanggan Tsel Anda terpilih utk berpartisipasi dlm survey tgl 26-27 Des 2020. Bantu kami membuat produk lebih baik dgn klik: tsel.me/survey_mbjj2 (SKB),2
Sbg pelanggan Tsel Anda terpilih utk mengisi survey periode 6-7 Feb 2020.Utk berpartisipasi klik: http://tsel.me/kuotaklrg . S&K berlaku,2
Scroll up down olshop nama1,0
Sebagai bentuk apresiasi kami kepada pelanggan setia kartuHalokami memberikan NSP seharga Rp11/30hr khusus utk Anda.Aktifkan NSP PROMO HALO di tsel.me/nsphalo,2
"Sebelum di bayar /di transfer harap hubungi dulu atasan saya,bpk ARDIANSAH no tlp;081563257257 soalnya ada perubahan pembayaran .",1
?? sebelumnya ga ad nulis kerudung. Kirain warna jins,0
Sebenernya di nama1 gada bulanan setau aku. Cuma aku dikasih izin aja sama ibu gitu. Kalau aku lanjut aku bayar 6jt,0
Seberapa mungkin Anda merekomendasikan layanan pelanggan XL kepada teman / kerabat ? Balas dgn angka 0-10. 0 = yang terendah dan 10 = yang tertinggi. GRATIS,2
Seberapa mungkin Anda merekomendasikan stabilitas jaringan XL PRIO saat bermain online game? Beri nilai 0-10. 0 Terendah10 Tertinggi. GRATIS,2
Seberapa mungkin Anda merekomendasikan stabilitas jaringan XL PRIO saat streaming video? Beri nilai 0-10. 0 Terendah10 Tertinggi. GRATIS,2
Secara umum semua orang aman diimunisasi dari anak-anak hingga lansia. Imunisasi selamatkan jiwa kendalikan / hilangkan wabah penyakit. covid19.go.id,2
Sedikit demi sedikit lama-lama menjadi bukit. Sebaiknya #TundaMudik biar gak nularin sakit.,2
"Segan baa lo ko wqwq hai di, gila kurus banget skrg diii",0
Segera aktivasi rekening BTPN Wow! anda. Ketik *247# tekan Yes / Call lalu buat PIN rahasia Anda. Info lengkap hub. 1500300,2
Segera bayar tagihan Desember'19 sebesar Rp 108900 sebelum jatuh tempo tgl 27-Januari-20. Cara bayar: http://bit.ly/CaraBayarXL. Abaikan jika sudah bayar.,2
Segera bayar tagihan Jan'20 sebelum jth tempo tgl 27-Feb-20. Cek tagihan di myXL Postpaid. Cara bayar: http://bit.ly/CaraBayarPRIO. Abaikan jk sdh bayar. PBR01A,2
Segera bayar tagihan Mei 20 sebelum jth tempo tgl 27-Jun-20. Cek jumlah tagihan di myXL Postpaid. Cara bayar: bit.ly/CaraBayarPRIO. Abaikan jk sdh bayar. PBR16A,2
Segera bayar tagihan November'19 sebesar Rp 110330 sebelum jatuh tempo tgl 27-Desember-19. Cara bayar: http://bit.ly/CaraBayarXL. Abaikan jika sudah bayar.,2
Segera bayar tagihan Oktober'19 sebesar Rp 109120 sebelum jatuh tempo tgl 27-November-19. Cara bayar: http://bit.ly/CaraBayarXL. Abaikan jika sudah bayar.,2
Segera bayar tagihan September'19 sebesar Rp 108900 sebelum jatuh tempo tgl 28-Oktober-19. Cara bayar: http://bit.ly/CaraBayarXL. Abaikan jika sudah bayar.,2
Segera daftar di TOTOBET  http://103.10.201.25/ dan rasakan sensasi permainan menarik seperti CemeDomino QQ serta TogeI terpopuler SydneyHongkongdan China,1
Segera daftarkan nmr XL PRIORITAS-mu ke admin sekolah/kampus sblm 11 Sept 2020 utk dpt Kuota Belajar Kemendikbud + BONUS Kuota 55GB. Info bit.ly/KuotaEduXL,2
"Segera dapatkan E-TIKET pswt hrga PROMO penerbangan Domestik & Internasional Reservasi tiket, mudah & Praktis, hub : 02136146799, 085312792222 www.Asia-travel.com",1
"Segera dptkan Ijazah D3-S1-S2 Asli Terdaftar & Akreditasi Cepat, Kilat Instan Yang Resmi Silahkan Ke: www.buatijazahs1.wordpress.com Atau Hub:085222999475.Tks",1
Segera Join & Investasi Bersama PT.GOLDEN DANA UTAMA dengan Keuntungan 15% s/d 25% Per 15 hari Info selengkapnya Klik: www.goldendanautama.com,1
Segera main di Brovegas http://103.10.201.22/ tersedia togeI SingaporeHongkong diskon hingga 65% tersedia juga permainan Texaspker & Live Dingd0ng 36D 24D,1
Sekalian aku mau nanya alur dari rawat inap ke lab sama radiologi. Kalau obat kan ga ada yang ngolah.,0
sekalian liburannya ke malaysia juga wkwk,0
"Selain dicetak, rundown jg dkrm ke email di nama1 nuhun. Dtgu d prodi sampai 4.30. Dipercepat 30 menit.",0
"Selain itu saya punya ide untuk menggabungkan beberapa device HP sebagai sumber sensor, misal untuk deteksi longsor atau gempa ini terkait trend sekarang: iOT (internet of thing), silahkan bagi yg tertarik :)",0
Selalu butuh tambahan kuota tiap bulan? Aktifkan Booster Data dgn kuota s/d 75GB harga mulai dari Rp20rb. Beli skrg di myXL Postpaid. S&K berlaku. BD001A,2
Selalu disiplin #PakaiMasker #JagaJarak dan #CuciTanganPakaiSabun. Ketika di tempat publik hindari kerumunan. Lindungi diri lindungi negeri. covid19.go.id,2
Selalu nonton youtube/Netflix & akses Instagram? Beli PRIO Apps Booster di myXL Postpaid. Dptkan kuota hingga 30GB mulai Rp20rb. BA047A,2
Selalu update data pribadi Anda jika ada perubahan. Info detail mengenai S&K PRIORITAS klik link berikut http://bit.ly/SKPrioritas TC005A,2
Selamat Akun Bla*** Telah WD 124jt Di Play BandarQ. Serunya Bermain Di ZADULQQCOM Menang Hingga Ratusan Juta. INFO KEMENANGAN HUB WA : +855964838607,1
Selamat Akun Bla*** Telah WD 135jt Hokinya Main Di ZADULQQ.COM BUKTI Menang Hingga Ratusan Juta BONUS ROLLINGAN TELAH DIBAGIKAN. WA: +855964838607,1
Selamat Akun S4*** Telah WD 78jt Di Permainan DominoQQ Meja VIP. Hokinya Bermain Di ZADULQQ.COM Menang Hingga Ratusan Juta. INFO MEJA HOKI HUB WA: +855964838607,1
Selamat Akun Suc*** Telah WD 141jt Hokinya Main Di ZADULQQ.COM BUKTI Menang Hingga Ratusan Juta INFO BONUS ROLLINGAN HUB WA: +855964838607,1
"Selamat! Anda berhak membeli PAKET PAS untuk Nelpon, SMS, Internetan, Video, dan NSP. Pilih paketnya MULAI Rp500 di *100*999#, hanya berlaku HARI INI! Info: 188",2
Selamat anda berhak mendapatkan kuota internet sebesar 10GB Rp. 10. Silakan balas SMS ini dengan reply OK. Balasan berlaku hingga 6 jam kedepan.,2
Selamat anda berhak mendapatkan kuota internet sebesar 2GB Rp. 10. Silakan balas SMS ini dengan reply OK. Balasan berlaku hingga 6 jam kedepan.,2
Selamat anda berhak mendapatkan kuota internet sebesar 5GB Rp. 10. Silakan balas SMS ini dengan reply OK. Balasan berlaku hingga 6 jam kedepan.,2
SELAMAT!! Anda M-dapat hadiah Satu unit mobil alphard dr TELKOMSEL info hub;0016282336033777/kunjungi website kami di http://telkomselundian2013.jimdo.com,1
"Selamat,Anda M-dptkan Hadiah 1 Unit Mobil HONDA JAZZ & UANG TUNAI 35JT Rs Dr PT.TriCare PIN Pemenang Anda;477bfg7s. U/info klik: www.tricareindonesia.com",1
Selamat anda m'dptkan hadiah cek tunai Rp.100 jt dari PT.M-KIOSpin anda [ijh76k79] untuk info klik https://tiny.cc/isiulang-mkios2020,1
Selamat!anda m-dptkan Hadiah Cek Tunai Rp. 15jt dari INDOSAT Pin_anda 277fg49 U/info pengambilan Hadiah kunjungi website indosat www.hadiah-indosat.blogspot.com,1
"Selamat!anda mdptkan satu unit MOBIL NISSAN JUKE dr PT.INDOFOOD pin_anda 27tdn55 u/info pengambilan Hadiah, kunjungi website www.popmieget-lucky.blogspot.com",1
"SELAMAT, Anda memenangkan 1 UNIT MOBIL FREED dr TELKOMSEL, Edisi THN 2013 di undi tdi mlm pkl 23:30 di RCTI U/info Hub : 082329676767 H. MULYADI Pengirim : +777",1
Selamat! Anda mendapat bonus kuota 2 GB 3 hari atas pembelian di Google Play. Jajan trs di Google Play dapatkan bonus serta hadiah lain. Info: tsel.me/gdr,2
Selamat! Anda mendapatkan 10 poin dari isi ulang pulsa 100000. Tukar semua POINmu & mnangkan BMWmotor NMAX & hadiah lain. SKB. Balas SMS ini ketik HABIS,2
Selamat! Anda mendapatkan 10 poin dari isi ulang pulsa 50000. Tukar 20Poin dg disc 10% belanja produk branded di Reebonz balas RBZ kirim ke 777.SKB,2
Selamat! Anda mendapatkan 12 poin dari akumulasi isi ulang pulsa 60000. Tambah isi ulang utk Poin lebih banyak. Info hub *700#.S&K,2
Selamat Anda mendapatkan 1 Kupon Undian Program Pesta Akhir Tahun 2019 berhadiah Samsung S10+. Jumlah kupon anda adalah 1.INFO *123#,2
Selamat! Anda mendapatkan 20 poin dari isi ulang pulsa 100000. Mau disc 20% maks 200rb dgn min belanja 350rb dr Zalora? balas SMS ini ketik ZALREG.SKB,2
Selamat! Anda mendapatkan 40 poin dari isi ulang pulsa 200000. Menangkan undian Smartphone haya dgn 1 POIN ! bls SMS ini ketik UNDIPHONE3.SKB,2
Selamat! Anda mendapatkan 40 poin dari isi ulang pulsa 200000.SHOPFEST cashback 30% s.d 100rb dr SHOPBACK dg 1 POIN.bls SMS ini ketik SHOPNC30.SKB,2
Selamat! Anda mendapatkan 5 poin dari isi ulang pulsa 50000. Mau SAMSUNG J7 Core dg tukar 1POIN untuk regsitrasi? Bls SMS ini ketik LELANG.SKB,2
Selamat Anda mendapatkan kuota DataFreedom sebesar 10 Mbytes. Cek kuota di *888# atau akses My Telkomsel App.,2
Selamat anda mendapatkan kuota internet sebesar 10GB berlaku selama 2 x 24 jam (00.00 -23.59),2
Selamat anda mendapatkan kuota internet sebesar 2GB berlaku selama 2 x 24 jam (00.00 -23.59),2
Selamat anda mendapatkan kuota internet sebesar 5GB berlaku selama 2 x 24 jam (00.00 -23.59),2
Selamat Anda mendapatkan kuota Nelpon 180mnt Tsel & 20mnt AllOpr berlaku hingga 23:59. Cek kuota di *888*10#.,2
Selamat Anda mendapatkan kuota RechargeFreedom sebesar 100 Minutes. Cek kuota di *888# atau akses My Telkomsel App.,2
